날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모
2023-01-13,17:42,지출,생활,가구/가전,롯데하이마트,-573333,KRW,토스페이,
2023-01-13,13:31,지출,온라인쇼핑,결제/충전,네이버페이결제,-10000,KRW,WON 통장,
2023-01-13,11:48,지출,의료/건강,산부인과,사랑아이여성의원,-255950,KRW,입출금통장,
2023-01-13,8:39,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-12771,KRW,하나 주거래,
2023-01-12,22:09,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-35520,KRW,입출금통장,
2023-01-12,22:03,지출,자동차,주차,맑은물관리사업소,-3000,KRW,입출금통장,
2023-01-12,21:15,지출,생활,마트,이마트 가든5점,-106990,KRW,입출금통장,
2023-01-12,9:46,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-6500,KRW,하나 주거래,
2023-01-12,9:45,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-6730,KRW,하나 주거래,
2023-01-11,22:47,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-72278,KRW,하나 주거래,
2023-01-11,18:58,지출,패션/쇼핑,패션,삼성물산(주)길동로가디스(N-STA),-876000,KRW,하나 주거래,
2023-01-11,18:45,이체,이체,미분류,안모씨,-1020000,KRW,입출금통장,
2023-01-11,16:15,이체,이체,미분류,최모씨,40000,KRW,저축예금,
2023-01-10,23:50,지출,온라인쇼핑,인터넷쇼핑,네이버,-23430,KRW,토스페이,
2023-01-10,22:23,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-15740,KRW,하나 주거래,
2023-01-10,19:01,지출,식비,식재료,금수축산,-18900,KRW,입출금통장,
2023-01-10,18:58,지출,생활,마트,(주)올스타마트천호,-2390,KRW,입출금통장,
2023-01-10,18:54,지출,온라인쇼핑,인터넷쇼핑,하나 주거래카드_카카오페이(일반)_법인,-4000,KRW,하나 주거래,
2023-01-10,18:54,지출,온라인쇼핑,인터넷쇼핑,하나 주거래카드_카카오페이(일반)_법인,-2500,KRW,하나 주거래,
2023-01-10,18:42,지출,교통,택시,카카오페이(택시),6900,KRW,하나 주거래,
2023-01-10,18:42,지출,교통,택시,카카오페이(택시),-6900,KRW,하나 주거래,
2023-01-10,8:58,지출,자동차,주차,맑은물관리사업소,-9090,KRW,입출금통장,
2023-01-09,18:55,이체,이체,미분류,안모씨,2000000,KRW,입출금통장,
2023-01-09,15:09,이체,현금,미분류,비플제로상품권,-108000,KRW,WON 통장,
2023-01-09,12:26,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-18730,KRW,하나 주거래,
2023-01-09,8:13,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-12940,KRW,하나 주거래,
2023-01-09,8:12,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-12940,KRW,하나 주거래,
2023-01-08,15:41,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-25800,KRW,하나 주거래,
2023-01-08,11:19,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-47953,KRW,하나 주거래,
2023-01-08,10:59,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-14540,KRW,하나 주거래,
2023-01-08,10:14,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-14686,KRW,하나 주거래,
2023-01-07,18:45,지출,식비,패스트푸드,롯데리아길동로데오 주식회사,-20800,KRW,하나 주거래,
2023-01-07,17:10,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-29000,KRW,하나 주거래,
2023-01-07,17:03,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-13809,KRW,하나 주거래,
2023-01-07,10:08,수입,금융수입,미분류,전환이자입금,126,KRW,WON 통장,
2023-01-06,16:19,지출,온라인쇼핑,결제/충전,네이버페이결제,-40000,KRW,WON 통장,
2023-01-06,15:52,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-17800,KRW,하나 주거래,
2023-01-06,10:03,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-15200,KRW,하나 주거래,
2023-01-06,9:29,이체,이체,미분류,안모씨,13000000,KRW,저축예금,
2023-01-06,9:29,수입,기타수입,미분류,카카오페이(택시),10400,KRW,하나 주거래,
2023-01-06,9:29,지출,온라인쇼핑,결제/충전,카카오페이(택시),-10400,KRW,하나 주거래,
2023-01-05,18:09,지출,교통,대중교통,신한체크교통,-34750,KRW,저축예금,
2023-01-05,17:09,지출,교육/학습,학원/강의,스터디카페,-14000,KRW,저축예금,
2023-01-05,11:30,지출,금융,은행,하나마인드,-4828000,KRW,WON 통장,
2023-01-05,10:39,지출,교통,철도,SRT반환수수료,-5800,KRW,하나 주거래,
2023-01-05,3:26,지출,금융,보험,교보０１００１,-9830,KRW,WON 통장,
2023-01-04,18:11,이체,보험,미분류,현대해상,1560000,KRW,WON 통장,
2023-01-04,17:19,지출,교통,철도,SR,57800,KRW,하나 주거래,
2023-01-04,17:17,지출,교통,철도,SR,-57600,KRW,하나 주거래,
2023-01-04,16:33,지출,교통,철도,SR,-57800,KRW,하나 주거래,
2023-01-04,15:33,이체,이체,미분류,(주)그린피아,1148400,KRW,WON 통장,
2023-01-04,14:06,이체,카드대금,미분류,카드대금결제,-814267,KRW,우리닷컴통장,
2023-01-03,11:08,지출,온라인쇼핑,결제/충전,SK PAY 대표,-10900,KRW,하나 주거래,
2023-01-02,17:13,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-258000,KRW,토스페이,
2023-01-02,17:11,지출,온라인쇼핑,인터넷쇼핑,네이버페이,217000,KRW,하나 주거래,
2023-01-02,17:07,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-217000,KRW,하나 주거래,
2023-01-02,17:06,지출,온라인쇼핑,인터넷쇼핑,네이버페이,238700,KRW,하나 주거래,
2023-01-02,16:50,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-238700,KRW,하나 주거래,
2023-01-02,16:49,이체,이체,미분류,네이버페이,238700,KRW,하나 주거래,
2023-01-02,16:48,이체,이체,미분류,네이버페이,-238700,KRW,하나 주거래,
2023-01-02,16:38,지출,온라인쇼핑,인터넷쇼핑,이니시스(일반),-148200,KRW,하나 주거래,
2023-01-02,14:49,지출,패션/쇼핑,아울렛/몰,현대아울렛 가든파이프점,-7500,KRW,하나 주거래,
2023-01-02,11:38,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-11930,KRW,하나 주거래,
2023-01-02,10:01,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-120646,KRW,하나 주거래,
2023-01-02,9:59,지출,온라인쇼핑,인터넷쇼핑,네이버페이,111646,KRW,하나 주거래,
2023-01-02,9:01,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-111646,KRW,하나 주거래,
2023-01-02,6:05,지출,온라인쇼핑,인터넷쇼핑,KCP,-35200,KRW,하나 주거래,
2023-01-01,16:51,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-9970,KRW,하나 주거래,
2023-01-01,16:29,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-12664,KRW,하나 주거래,
2023-01-01,9:59,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-19900,KRW,하나 주거래,
2023-01-01,9:41,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-15900,KRW,하나 주거래,
2022-12-31,20:14,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-37646,KRW,하나 주거래,
2022-12-31,17:32,이체,이체,미분류,안모씨,500000,KRW,WON 통장,
2022-12-31,16:59,이체,현금,미분류,비플제로상품권,-450000,KRW,WON 통장,
2022-12-31,16:36,지출,온라인쇼핑,인터넷쇼핑,11번가-SK PAY,-8680,KRW,하나 주거래,
2022-12-31,9:34,이체,이체,미분류,쿠팡,-2900,KRW,WON 통장,
2022-12-31,7:40,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-33000,KRW,하나 주거래,
2022-12-31,7:38,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-32410,KRW,하나 주거래,
2022-12-30,14:39,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-29921,KRW,하나 주거래,
2022-12-30,10:21,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-15750,KRW,하나 주거래,
2022-12-30,10:16,지출,온라인쇼핑,결제/충전,네이버페이결제,-60000,KRW,WON 통장,
2022-12-30,10:06,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-14420,KRW,하나 주거래,
2022-12-30,9:26,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-43967,KRW,하나 주거래,
2022-12-30,3:52,지출,온라인쇼핑,서비스구독,NETFLIX_INICIS,-14500,KRW,하나 주거래,
2022-12-29,20:41,지출,패션/쇼핑,백화점,(주)신세계프라퍼티 천호점,-119700,KRW,하나 주거래,
2022-12-29,17:08,지출,생활,마트,(주)올스타마트천호점,-77430,KRW,하나 주거래,
2022-12-29,8:40,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-88238,KRW,하나 주거래,
2022-12-29,8:36,이체,카드대금,미분류,카드대금결제,-998900,KRW,우리닷컴통장,
2022-12-29,7:53,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-10000,KRW,하나 주거래,
2022-12-28,18:13,지출,온라인쇼핑,인터넷쇼핑,하나 주거래카드_카카오페이(일반)_개인영세,-13200,KRW,하나 주거래,
2022-12-28,17:41,지출,교통,택시,카카오페이(택시),13000,KRW,하나 주거래,
2022-12-28,17:41,지출,교통,택시,카카오페이(택시),-13000,KRW,하나 주거래,
2022-12-28,9:58,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-6430,KRW,하나 주거래,
2022-12-27,19:41,지출,금융,보험,AIA12 087,-38551,KRW,저축예금,
2022-12-27,17:06,지출,금융,이자/대출,현대캐피탈,-369592,KRW,WON 통장,
2022-12-27,9:09,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-34900,KRW,하나 주거래,
2022-12-27,4:09,이체,미분류,미분류,입금 내역,20000,KRW,주택청약종합저축,
2022-12-27,3:55,지출,금융,보험,ＫＢ손050 12,-30587,KRW,WON 통장,
2022-12-27,2:29,이체,이체,미분류,카카오페이,-10000,KRW,저축예금,
2022-12-26,22:20,지출,온라인쇼핑,인터넷쇼핑,11번가-SK PAY,-54240,KRW,하나 주거래,
2022-12-26,22:02,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-22723,KRW,하나 주거래,
2022-12-26,21:05,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-56950,KRW,하나 주거래,
2022-12-26,21:01,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-104183,KRW,하나 주거래,
2022-12-26,19:18,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),9400,KRW,하나 주거래,
2022-12-26,19:03,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-9400,KRW,하나 주거래,
2022-12-26,14:09,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-9900,KRW,하나 주거래,
2022-12-26,11:22,지출,온라인쇼핑,인터넷쇼핑,쿠팡(쿠페이),-9580,KRW,하나 주거래,
2022-12-25,9:55,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-56900,KRW,하나 주거래,
2022-12-25,9:09,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-31800,KRW,하나 주거래,
2022-12-25,8:23,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-39500,KRW,하나 주거래,
2022-12-25,7:32,수입,금융수입,미분류,입출금통장 이자,101,KRW,입출금통장,
2022-12-25,6:11,수입,금융수입,미분류,입출금통장 이자,104,KRW,입출금통장,
2022-12-24,17:43,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-91621,KRW,하나 주거래,
2022-12-24,14:10,지출,온라인쇼핑,인터넷쇼핑,네이버페이,103000,KRW,하나 주거래,
2022-12-24,14:10,지출,온라인쇼핑,인터넷쇼핑,이니시스(일반),-186400,KRW,하나 주거래,
2022-12-24,13:59,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-25900,KRW,하나 주거래,
2022-12-24,11:44,이체,이체,미분류,네이버페이환불,22510,KRW,저축예금,
2022-12-24,11:13,수입,금융수입,미분류,롯데카드캐시백,70000,KRW,저축예금,
2022-12-24,11:03,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-103000,KRW,하나 주거래,
2022-12-24,10:40,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-13757,KRW,하나 주거래,
2022-12-23,16:32,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-26448,KRW,하나 주거래,
2022-12-23,16:17,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-32600,KRW,하나 주거래,
2022-12-23,16:02,지출,온라인쇼핑,인터넷쇼핑,네이버파이낸셜주식회사,-19627,KRW,토스페이,
2022-12-23,14:06,이체,보험,미분류,현대해상,990000,KRW,WON 통장,
2022-12-23,12:36,지출,온라인쇼핑,인터넷쇼핑,Kcp.co.kr,-599000,KRW,LOCA 롯데카드,
2022-12-23,12:30,이체,카드대금,미분류,롯데카드（주）,-305251,KRW,저축예금,
2022-12-22,17:50,지출,생활,마트,(주)올스타마트 천호점,-73580,KRW,LOCA 롯데카드,
2022-12-22,12:12,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-33700,KRW,하나 주거래,
2022-12-22,11:04,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-59000,KRW,하나 주거래,
2022-12-22,11:03,이체,카드대금,미분류,신한카드,-2213700,KRW,저축예금,
2022-12-22,8:56,지출,온라인쇼핑,인터넷쇼핑,네이버파이낸셜주식회사,-23000,KRW,토스페이,
2022-12-22,8:49,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-21605,KRW,토스페이,
2022-12-22,8:35,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-20380,KRW,토스페이,
2022-12-22,8:28,지출,온라인쇼핑,결제/충전,스마일페이,-31200,KRW,저축예금,
2022-12-21,23:52,지출,온라인쇼핑,인터넷쇼핑,G마켓(1566-5701),-4090,KRW,하나 주거래,
2022-12-21,23:47,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-11170,KRW,토스페이,
2022-12-21,23:42,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-24600,KRW,토스페이,
2022-12-21,23:30,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-5500,KRW,토스페이,
2022-12-21,17:00,지출,카페/간식,커피/음료,수띠,-50,KRW,토스페이,
2022-12-21,16:58,지출,카페/간식,커피/음료,수띠,-14300,KRW,토스페이,
2022-12-21,16:08,지출,의료/건강,약국,이즈타워약국,-9800,KRW,토스페이,
2022-12-21,16:05,지출,의료/건강,안과,김안과의원,-16500,KRW,토스페이,
2022-12-21,13:48,지출,온라인쇼핑,인터넷쇼핑,네이버파이낸셜주식회사,-140392,KRW,토스페이,
2022-12-21,8:46,지출,온라인쇼핑,인터넷쇼핑,하나 주거래카드_카카오페이(일반)_법인,-11500,KRW,하나 주거래,
2022-12-21,8:36,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-27348,KRW,토스페이,
2022-12-21,8:11,지출,교통,택시,카카오페이(택시),13800,KRW,하나 주거래,
2022-12-21,8:11,지출,교통,택시,카카오페이(택시),-13800,KRW,하나 주거래,
2022-12-21,8:01,이체,이체,미분류,최모씨,3340443,KRW,저축예금,
2022-12-21,3:25,지출,주거/통신,휴대폰,휴대폰요금(KT),-85540,KRW,WON 통장,
2022-12-20,23:23,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-39800,KRW,토스페이,
2022-12-20,17:20,지출,주거/통신,가스비,이현희(천호철,-2000,KRW,저축예금,
2022-12-20,17:14,지출,온라인쇼핑,인터넷쇼핑,하나 주거래카드_카카오페이(일반)_개인영세,-11700,KRW,하나 주거래,
2022-12-20,17:14,지출,온라인쇼핑,인터넷쇼핑,하나 주거래카드_카카오페이(일반)_법인,-1500,KRW,하나 주거래,
2022-12-20,16:44,지출,교통,택시,카카오페이(택시),14100,KRW,하나 주거래,
2022-12-20,16:44,지출,교통,택시,카카오페이(택시),-14100,KRW,하나 주거래,
2022-12-20,14:42,지출,온라인쇼핑,결제/충전,네이버페이결제,-40000,KRW,WON 통장,
2022-12-20,14:30,이체,보험,미분류,현대해상,150000,KRW,WON 통장,
2022-12-20,12:32,지출,생활,생필품,주식회사 아성다이소,-9000,KRW,토스페이,
2022-12-20,11:42,이체,이체,미분류,네이버페이결제,-22510,KRW,저축예금,
2022-12-20,10:07,이체,이체,미분류,박산국,-6000,KRW,저축예금,
2022-12-20,9:35,지출,온라인쇼핑,인터넷쇼핑,네이버페이,-20200,KRW,토스페이,
2022-12-20,8:48,지출,카페/간식,베이커리,나폴레옹제과,-8000,KRW,토스페이,
2022-12-19,21:15,지출,온라인쇼핑,인터넷쇼핑,쿠팡,-2800,KRW,토스페이,
2022-12-19,15:26,지출,문화/여가,게임,SSG.COM,-31140,KRW,하나 주거래,
2022-12-19,13:16,이체,이체,미분류,권순영,-3000,KRW,저축예금,
